source_page,source_column,source_store_area_sqm,source_open_year,source_open_month,source_name,corrected_name,corrected_prefecture,corrected_municipality,corrected_open_year,corrected_open_month,address,notes
3,left,17374,1999,11,,イオン中仙店,秋田県,大仙市,,,秋田県大仙市北長野字袴田188,google_maps_name_search
8,right,17371,2007,7,,MrMax町田多摩境ショッピングセンター,東京都,町田市,,,東京都町田市小山ヶ丘6丁目1-10,google_maps_name_search|partial_name_match|ocr_name_corrected
14,left,17300,1979,11,,APITAパワー岩倉店,愛知県,岩倉市,,,愛知県岩倉市旭町1丁目25,google_maps_name_search
19,left,17250,2009,11,,ゆめタウンみゆき,広島県,広島市南区,,,広島県広島市南区宇品西6丁目7-14,google_maps_name_search
11,left,17237,1989,7,,MEGAドン・キホーテUNY砺波店,富山県,砺波市,,,富山県砺波市太郎丸3丁目69,google_maps_name_search
14,left,17223,1976,10,,フィール・パールシティ,愛知県,稲沢市,,,愛知県稲沢市井之口大坪町80-1,google_maps_name_search
18,left,17217,2002,10,,イオンタウン天理,奈良県,天理市,,,奈良県天理市東井戸堂町381,google_maps_name_search
13,left,17200,2011,3,,なるぱーく,愛知県,名古屋市緑区,,,愛知県名古屋市緑区浦里3丁目232,google_maps_name_search|partial_name_match|prefecture_municipality_corrected
22,right,17124,1999,6,,イオン鹿児島中央店,鹿児島県,鹿児島市,,,鹿児島県鹿児島市中央町10,google_maps_name_search
21,right,17072,2007,10,,イオン岡垣ショッピングセンター,福岡県,岡垣町,,,福岡県遠賀郡岡垣町大字黒山338-1,google_maps_name_search
18,right,17062,1999,4,,イオン新宮店,和歌山県,新宮市,,,和歌山県新宮市橋本2丁目14-23,google_maps_name_search
4,left,17033,1998,11,,那珂コミュニティプラザ、サンモリノ那珂,茨城県,那珂市,,,茨城県那珂市菅谷1618-2,google_maps_name_search
6,right,17000,1958,4,,大手町ビルヂング,東京都,千代田区,,,東京都千代田区大手町1丁目6-1,google_maps_name_search
7,left,17000,2010,11,,イーストコア曳舟商業館(イトーヨーカドー曳舟店),東京都,墨田区,,,東京都墨田区京島1丁目2-1,google_maps_name_search|prefecture_municipality_corrected
10,left,17000,2000,9,,リヴィンよこすか,神奈川県,横須賀市,,,神奈川県横須賀市平成町3丁目21-4,google_maps_name_search
12,right,17000,2007,3,,静岡PARCO,静岡県,静岡市葵区,,,静岡県静岡市葵区紺屋町6-7,google_maps_name_search|prefecture_municipality_corrected
13,left,17000,2007,3,,ミッドランドスクエア,愛知県,名古屋市中村区,,,愛知県名古屋市中村区名駅4丁目7-1,google_maps_name_search|prefecture_municipality_corrected
16,left,17000,2017,10,,なんばマルイ,大阪府,大阪市中央区,,,大阪府大阪市中央区難波3丁目8-9,google_maps_name_search|prefecture_municipality_corrected
12,right,16916,1998,9,,イオンタウン磐田,静岡県,磐田市,,,静岡県磐田市西貝塚横須賀道北3690,google_maps_name_search|partial_name_match|ocr_name_corrected
7,left,16900,2014,3,,COREDO室町(コレド室町),東京都,中央区,,,東京都中央区日本橋室町2丁目2-1,google_maps_name_search|partial_name_match|ocr_name_corrected|prefecture_municipality_corrected
22,left,16900,2013,11,,クロス21UTO,熊本県,宇土市,,,熊本県宇土市水町50-1,google_maps_name_search
18,left,16892,1993,4,,ソリオ宝塚(ソリオ1),兵庫県,宝塚市,,,兵庫県宝塚市栄町2丁目1-1,google_maps_name_search
7,left,16870,1992,9,,東京イースト21,東京都,江東区,,,東京都江東区東陽6丁目3-2,google_maps_name_search|prefecture_municipality_corrected
9,right,16856,2011,3,,クロスガーデン川崎,神奈川県,川崎市幸区,,,神奈川県川崎市幸区小倉5丁目19-23,google_maps_name_search
17,left,16820,1993,4,,コアキタマチショッピングセンター,兵庫県,神戸市北区,,,兵庫県神戸市北区日の峰2丁目6,google_maps_name_search
14,left,16802,2011,7,,ショッピングスクエア クラスポ蒲郡,愛知県,蒲郡市,,,愛知県蒲郡市鹿島町浅井新田1-26,google_maps_name_search
9,left,16755,1995,11,,日吉東急アベニュー,神奈川県,横浜市港北区,,,神奈川県横浜市港北区日吉2丁目1-1,google_maps_name_search
11,left,16700,1997,3,,パワーセンターワッセ,福井県,福井市,,,福井県福井市久喜津町52-11,google_maps_name_search
18,right,16695,2014,9,,セントラルシティ和歌山,和歌山県,和歌山市,,,和歌山県和歌山市小雑賀805-1,google_maps_name_search
22,left,16641,1998,10,,トキハインダストリー佐伯店,大分県,佐伯市,,,大分県佐伯市大字池田2064,google_maps_name_search
5,left,16628,1988,10,,パトリアせんげん台店(イオンスタイルせんげん台),埼玉県,越谷市,,,埼玉県越谷市千間台西3丁目2-12,google_maps_name_search
6,left,16588,2000,12,,アピタ木更津店,千葉県,木更津市,,,千葉県木更津市ほたる野4丁目2番48,google_maps_name_search|partial_name_match|ocr_name_corrected
9,right,16580,2007,3,,戸塚モディ,神奈川県,横浜市戸塚区,,,神奈川県横浜市戸塚区戸塚町10,google_maps_name_search|prefecture_municipality_corrected
15,right,16566,2000,10,,イオンタウン久御山,京都府,久御山町,,,京都府久世郡久御山町森大内337,google_maps_name_search|partial_name_match|ocr_name_corrected
14,left,16520,2007,11,,カインズ常滑店,愛知県,常滑市,,,愛知県常滑市虹の丘3丁目152番,google_maps_name_search
4,right,16500,1995,10,,Super Center Feel (スーパーセンターフィール),群馬県,藤岡市,,,群馬県藤岡市中栗須390番地,google_maps_name_search
21,left,16500,2008,3,,フォレオ博多,福岡県,福岡市博多区,,,福岡県福岡市博多区東那珂1丁目14-46,google_maps_name_search|prefecture_municipality_corrected
17,left,16489,1989,3,,Liv(リブ住吉),兵庫県,神戸市東灘区,,,兵庫県神戸市東灘区住吉本町1-2-1,google_maps_name_search|partial_name_match|ocr_name_corrected
22,right,16469,2024,9,,イオンスタイルてだこ浦西駅前,沖縄県,浦添市,,,沖縄県浦添市前田3丁目19-40,google_maps_name_search|partial_name_match|ocr_name_corrected
21,right,16445,2008,4,,イオン大木店,福岡県,大木町,,,福岡県三潴郡大木町蛭池1200,google_maps_name_search
20,left,16433,2003,12,,マルナカ徳島店,徳島県,徳島市,,,徳島県徳島市西新浜町1丁目6-1,google_maps_name_search
8,left,16403,1982,11,,イオン葛西店,東京都,江戸川区,,,東京都江戸川区西葛西3丁目9-19,google_maps_name_search|prefecture_municipality_corrected
7,left,16390,2017,5,,上野マルイ,東京都,台東区,,,東京都台東区上野6丁目15-1,google_maps_name_search|prefecture_municipality_corrected
6,left,16389,1976,11,,イトーヨーカドー津田沼店,千葉県,習志野市,,,千葉県習志野市津田沼1丁目10-30,google_maps_name_search
13,left,16341,1993,9,,イオン八事店,愛知県,名古屋市昭和区,,,愛知県名古屋市昭和区広路町石坂2-1,google_maps_name_search|prefecture_municipality_corrected
8,left,16300,2025,6,,三井ショッピングパーク ららテラス北綾瀬,東京都,足立区,,,東京都足立区谷中4丁目8-1,google_maps_name_search|prefecture_municipality_corrected
9,right,16300,2003,11,,イトーヨーカドー立場店,神奈川県,横浜市泉区,,,神奈川県横浜市泉区中田西1丁目1-15,google_maps_name_search|prefecture_municipality_corrected
11,left,16272,1999,11,,MEGAドン・キホーテUNY魚津店,富山県,魚津市,,,富山県魚津市住吉600,google_maps_name_search
12,left,16257,1999,9,,スーパーモール佐久平,長野県,佐久市,,,長野県佐久市佐久平駅南11-10,google_maps_name_search
4,left,16213,2006,1,,イオンタウンさくら,栃木県,さくら市,,,栃木県さくら市櫻野1551,google_maps_name_search
6,left,16200,1981,11,,イオンフードスタイル新松戸店,千葉県,松戸市,,,千葉県松戸市新松戸3丁目2-2,google_maps_name_search
22,left,16200,2009,10,,イオンタウン西熊本,熊本県,熊本市南区,,,熊本県熊本市南区上ノ郷2丁目16-1,google_maps_name_search|prefecture_municipality_corrected
10,right,16164,2008,4,,上越モール,新潟県,上越市,,,新潟県上越市とよば239-1,google_maps_name_search
4,left,16143,1997,12,,常陸大宮ショッピングセンターピサーロ,茨城県,常陸大宮市,,,茨城県常陸大宮市下村田2387,google_maps_name_search
18,left,16143,1994,3,,イオン三木店,兵庫県,三木市,,,兵庫県三木市大村163,google_maps_name_search
18,left,16100,2014,10,,イオンタウン富雄南,奈良県,奈良市,,,奈良県奈良市石木町100-1,google_maps_name_search|partial_name_match|ocr_name_corrected
15,left,16044,2000,11,,アヤハプラザ水口,滋賀県,甲賀市,,,滋賀県甲賀市水口町水口5555,google_maps_name_search|partial_name_match|ocr_name_corrected
11,right,16000,2012,5,,SIPY(シピィ),福井県,越前市,,,福井県越前市新町7-8,google_maps_name_search|partial_name_match|ocr_name_corrected
13,left,16000,1996,11,,ナディア・パーク (クレアーレほか),愛知県,名古屋市中区,,,愛知県名古屋市中区栄3丁目18-1,google_maps_name_search|prefecture_municipality_corrected
16,left,16000,2024,7,,KITTE大阪(キッテ大阪),大阪府,大阪市北区,,,大阪府大阪市北区梅田3丁目2-2,google_maps_name_search|prefecture_municipality_corrected
21,left,16000,2025,4,,ONE FUKUOKA BLDG.(ワン・フクオカ・ビルディング),福岡県,福岡市中央区,,,福岡県福岡市中央区天神1丁目11-1,google_maps_name_search
6,left,15982,1974,12,,西友常盤平店,千葉県,松戸市,,,千葉県松戸市常盤平3丁目11-1,google_maps_name_search
3,left,15905,2006,3,,イオン大館ショッピングセンター (イオンスーパーセンター大館店),秋田県,大館市,,,秋田県大館市字大田面238,google_maps_name_search
6,right,15870,1998,11,,グリーンタウンやちまた(イオン八街店),千葉県,八街市,,,千葉県八街市文違301,google_maps_name_search
12,right,15846,2000,11,,ザザシティ浜松,静岡県,浜松市中央区,,,静岡県浜松市中央区鍛冶町15,google_maps_name_search|municipality_corrected
11,left,15823,1993,10,,MEGAドン・キホーテ ラパーク金沢店,石川県,金沢市,,,石川県金沢市西泉4丁目11,google_maps_name_search
3,right,15809,2007,3,,QizMALL龍ヶ崎(クイズモール龍ヶ崎),茨城県,龍ケ崎市,,,茨城県龍ケ崎市小通幸谷町288,google_maps_name_search|partial_name_match|ocr_name_corrected
18,left,15782,1993,10,,イオン淡路店,兵庫県,淡路市,,,兵庫県淡路市志筑新島10-2,google_maps_name_search
21,right,15752,1998,4,,イオン甘木店,福岡県,朝倉市,,,福岡県朝倉市甘木380,google_maps_name_search
15,left,15710,1999,6,,西友水口店,滋賀県,甲賀市,,,滋賀県甲賀市水口町水口6084-1,google_maps_name_search
12,right,15709,2002,4,,メッツ大曽根,愛知県,名古屋市東区,,,愛知県名古屋市東区矢田2丁目1-95,google_maps_name_search|partial_name_match|ocr_name_corrected
7,left,15706,1961,11,,錦糸町ステーションビル テルミナ,東京都,墨田区,,,東京都墨田区江東橋3丁目14-5,google_maps_name_search|prefecture_municipality_corrected
13,left,15696,2005,3,,イオンタウン有松,愛知県,名古屋市緑区,,,愛知県名古屋市緑区鳴海町有松裏200,google_maps_name_search|prefecture_municipality_corrected
17,left,15674,1992,10,,プロメナ神戸,兵庫県,神戸市中央区,,,兵庫県神戸市中央区東川崎町1丁目8-1,google_maps_name_search|partial_name_match|ocr_name_corrected
11,right,15664,1997,4,,イオン石和店,山梨県,笛吹市,,,山梨県笛吹市石和町駅前16-1,google_maps_name_search
7,right,15660,1975,4,,碑文谷ショッピングセンター(イオンスタイル碑文谷),東京都,目黒区,,,東京都目黒区碑文谷4丁目1-1,google_maps_name_search
10,right,15654,1998,3,,コモタウン PIO21,新潟県,新発田市,,,新潟県新発田市舟入町3丁目6-20,google_maps_name_search|partial_name_match|ocr_name_corrected
17,left,15576,2019,2,,フレンドタウン交野、カインズ交野店,大阪府,交野市,,,大阪府交野市星田北2丁目13-1,google_maps_name_search
3,left,15557,2008,10,,イオン湯沢ショッピングセンター (イオンスーパーセンター湯沢店),秋田県,湯沢市,,,秋田県湯沢市字上荻生田162,google_maps_name_search
21,left,15546,2006,3,,gate's (ゲイツ),福岡県,福岡市博多区,,,福岡県福岡市博多区中洲3丁目7-24,google_maps_name_search|prefecture_municipality_corrected
16,left,15515,2000,7,,イズミヤショッピングセンター千里丘,大阪府,吹田市,,,大阪府吹田市山田南1-1,google_maps_name_search
11,right,15506,2004,4,,南アルプスビッグステージショッピングセンター,山梨県,南アルプス市,,,山梨県南アルプス市在家塚580,google_maps_name_search
15,left,15500,1980,11,,京都ポルタ,京都府,京都市下京区,,,京都府京都市下京区東塩小路町902,google_maps_name_search
15,left,15495,1994,4,,アル・プラザ亀岡,京都府,亀岡市,,,京都府亀岡市篠町野条上又11-1,google_maps_name_search|partial_name_match|ocr_name_corrected
11,left,15484,1996,12,,MEGAドン・キホーテUNY福井店,福井県,福井市,,,福井県福井市飯塚町11-111,google_maps_name_search
5,right,15479,2003,5,,MrMaxおゆみ野ショッピングセンター,千葉県,千葉市緑区,,,千葉県千葉市緑区おゆみ野中央2丁目3-1,google_maps_name_search
16,left,15447,1970,3,,なんばウォーク,大阪府,大阪市中央区,,,大阪府大阪市中央区千日前1丁目虹のまち5-1,google_maps_name_search|prefecture_municipality_corrected
19,left,15440,2022,8,,ラクア緑井,広島県,広島市安佐南区,,,広島県広島市安佐南区緑井5丁目22-1,google_maps_name_search
13,left,15426,1992,4,,イオン南陽店,愛知県,名古屋市港区,,,愛知県名古屋市港区春田野1丁目330,google_maps_name_search|prefecture_municipality_corrected
13,left,15343,1998,3,,アピタ名古屋北店,愛知県,名古屋市北区,,,愛知県名古屋市北区辻町9丁目1,google_maps_name_search|prefecture_municipality_corrected
9,left,15300,2018,3,,アピタテラス横浜綱島,神奈川県,横浜市港北区,,,神奈川県横浜市港北区綱島東4丁目3-17,google_maps_name_search|partial_name_match|ocr_name_corrected
