match_key,name,prefecture,municipality,address,lat,lon,source_url,source_type,confidence,verified_at,notes
,イオンモール天童,山形県,天童市,山形県天童市芳賀タウン北4丁目1-1,38.345303,140.364975,https://www.google.com/maps/search/?api=1&query=イオンモール天童,google_maps_name_search,medium,2026-07-19,google_maps_partial_name_match_corrected_from_ocr_gsi_address_point
,ユニモちはら台,千葉県,市原市,千葉県市原市ちはら台西3丁目4,35.528172,140.171539,https://www.google.com/maps/search/?api=1&query=ユニモちはら台,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,流山おおたかの森S.C.,千葉県,流山市,千葉県流山市おおたかの森南1丁目5-1,35.870468,139.926270,https://www.google.com/maps/search/?api=1&query=流山おおたかの森S.C.,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,イオン本牧店,神奈川県,横浜市中区,神奈川県横浜市中区本牧原7-1,35.425446,139.666809,https://www.google.com/maps/search/?api=1&query=イオン本牧店,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,THE MALL仙台長町,宮城県,仙台市太白区,宮城県仙台市太白区長町7丁目20番地3号,38.225822,140.876862,https://www.google.com/maps/search/?api=1&query=THE%20MALL仙台長町,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,三井アウトレットパーク ジャズドリーム長島,三重県,桑名市,三重県桑名市長島町浦安368,35.029049,136.729919,https://www.google.com/maps/search/?api=1&query=三井アウトレットパーク%20ジャズドリーム長島,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
岐阜県|カラフルタウン歧阜,カラフルタウン岐阜,岐阜県,岐阜市,岐阜県岐阜市柳津町丸野3丁目3-6,35.363968,136.728607,https://www.google.com/maps/search/?api=1&query=カラフルタウン岐阜,google_maps_name_search,medium,2026-07-19,google_maps_partial_name_match_corrected_from_ocr_gsi_address_point
,ディオス北千里,大阪府,吹田市,大阪府吹田市古江台4丁目119番地,34.820126,135.509918,https://www.google.com/maps/search/?api=1&query=ディオス北千里,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,サッポロファクトリー,北海道,札幌市中央区,北海道札幌市中央区北2条東4丁目,43.065254,141.361923,https://www.google.com/maps/search/?api=1&query=サッポロファクトリー,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
,ゆめタウン徳島,徳島県,板野郡藍住町,徳島県板野郡藍住町奥野字東中須88-1,34.119118,134.500977,https://www.google.com/maps/search/?api=1&query=ゆめタウン徳島,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,ゆめタウンはません,熊本県,熊本市南区,熊本県熊本市南区田井島1丁目2-1,32.773132,130.723999,https://www.google.com/maps/search/?api=1&query=ゆめタウンはません,google_maps_name_search,medium,2026-07-19,google_maps_name_match_prefecture_municipality_corrected_gsi_address_point
,ピエリ守山,滋賀県,守山市,滋賀県守山市今浜町2620-5,35.122837,135.945679,https://www.google.com/maps/search/?api=1&query=ピエリ守山,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,イオンモール北戸田,埼玉県,戸田市,埼玉県戸田市美女木東1丁目3-1,35.826706,139.653030,https://www.google.com/maps/search/?api=1&query=イオンモール北戸田,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,イオンモール釧路昭和,北海道,釧路市,北海道釧路市昭和中央4丁目18-1,43.026386,144.359985,https://www.google.com/maps/search/?api=1&query=イオンモール釧路昭和,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,イオンモール大垣,岐阜県,大垣市,岐阜県大垣市外野2丁目100番地,35.336967,136.613708,https://www.google.com/maps/search/?api=1&query=イオンモール大垣,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,マリンピア,千葉県,千葉市美浜区,千葉県千葉市美浜区高洲3丁目13-1,35.628323,140.073074,https://www.google.com/maps/search/?api=1&query=マリンピア%20千葉,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,サントムーン柿田川,静岡県,駿東郡清水町,静岡県駿東郡清水町玉川61-2,35.109955,138.905624,https://www.google.com/maps/search/?api=1&query=サントムーン柿田川,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,みのおキューズモール,大阪府,箕面市,大阪府箕面市西宿1丁目15-30,34.832684,135.489944,https://www.google.com/maps/search/?api=1&query=みのおキューズモール,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,おやまゆうえんハーヴェストウォーク,栃木県,小山市,栃木県小山市喜沢1475,36.334133,139.806915,https://www.google.com/maps/search/?api=1&query=おやまゆうえんハーヴェストウォーク,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,軽井沢・プリンスショッピングプラザ,長野県,北佐久郡軽井沢町,長野県北佐久郡軽井沢町軽井沢,36.350819,138.630157,https://www.google.com/maps/search/?api=1&query=軽井沢・プリンスショッピングプラザ,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_town_level_nearby_point
,イオンモール三光,大分県,中津市,大分県中津市三光佐知1032,33.554157,131.195282,https://www.google.com/maps/search/?api=1&query=イオンモール三光,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_town_level_nearby_point
,アピタ稲沢店,愛知県,稲沢市,愛知県稲沢市天池五反田町1,35.252556,136.771484,https://www.google.com/maps/search/?api=1&query=アピタ稲沢店,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,福岡PARCO,福岡県,福岡市中央区,福岡県福岡市中央区天神2丁目11-1,33.590420,130.398895,https://www.google.com/maps/search/?api=1&query=福岡PARCO,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,神戸三田プレミアム・アウトレット,兵庫県,神戸市北区,兵庫県神戸市北区上津台7丁目3,34.859200,135.191727,https://www.google.com/maps/search/?api=1&query=神戸三田プレミアム・アウトレット,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,酒々井プレミアム・アウトレット,千葉県,印旛郡酒々井町,千葉県印旛郡酒々井町飯積2丁目4-1,35.713799,140.293381,https://www.google.com/maps/search/?api=1&query=酒々井プレミアム・アウトレット,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
,イオンモール盛岡南,岩手県,盛岡市,岩手県盛岡市本宮7丁目1-1,39.684128,141.128922,https://www.google.com/maps/search/?api=1&query=イオンモール盛岡南,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,アリオ札幌,北海道,札幌市東区,北海道札幌市東区北7条東9丁目2-20,43.072914,141.370392,https://www.google.com/maps/search/?api=1&query=アリオ札幌,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,イオンモール船橋,千葉県,船橋市,千葉県船橋市山手1丁目1-8,35.711884,139.975769,https://www.google.com/maps/search/?api=1&query=イオンモール船橋,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,フォレオ大津一里山,滋賀県,大津市,滋賀県大津市一里山7丁目1-1,34.974094,135.933640,https://www.google.com/maps/search/?api=1&query=フォレオ大津一里山,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,あびこショッピングプラザ,千葉県,我孫子市,千葉県我孫子市我孫子4丁目11-1,35.876476,140.009506,https://www.google.com/maps/search/?api=1&query=あびこショッピングプラザ,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,イオンモール三川,山形県,東田川郡三川町,山形県東田川郡三川町猪子和田庫128-1,38.815754,139.835663,https://www.google.com/maps/search/?api=1&query=イオンモール三川,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,イオンモール与野,埼玉県,さいたま市中央区,埼玉県さいたま市中央区本町西5丁目2-9,35.889599,139.615906,https://www.google.com/maps/search/?api=1&query=イオンモール与野,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,エールエールA館,広島県,広島市南区,広島県広島市南区松原町9-1,34.396297,132.474472,https://www.google.com/maps/search/?api=1&query=エールエールA館,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,ニッケパークタウン,兵庫県,加古川市,兵庫県加古川市加古川町寺家町173-1,34.769508,134.835693,https://www.google.com/maps/search/?api=1&query=ニッケパークタウン,google_maps_name_search,medium,2026-07-19,google_maps_name_match_prefecture_municipality_corrected_gsi_address_point
,アクアウォーク大垣,岐阜県,大垣市,岐阜県大垣市林町6丁目80-21,35.369884,136.617233,https://www.google.com/maps/search/?api=1&query=アクアウォーク大垣,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
千葉県|マリンピア,マリンピア,千葉県,千葉市美浜区,千葉県千葉市美浜区高洲3丁目13-1,35.628323,140.073074,https://www.google.com/maps/search/?api=1&query=マリンピア%20千葉,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,イオンモール京都五条,京都府,京都市右京区,京都府京都市右京区西院追分町25-1,34.997326,135.727249,https://www.google.com/maps/search/?api=1&query=イオンモール京都五条,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,イオンモール石巻,宮城県,石巻市,宮城県石巻市茜平4丁目104,38.447937,141.266296,https://www.google.com/maps/search/?api=1&query=イオンモール石巻,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,イオンモール札幌平岡,北海道,札幌市清田区,北海道札幌市清田区平岡3条5丁目3-1,42.998219,141.458145,https://www.google.com/maps/search/?api=1&query=イオンモール札幌平岡,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
,LECT (レクト),広島県,広島市西区,広島県広島市西区扇2丁目1-45,34.371510,132.407181,https://www.google.com/maps/search/?api=1&query=LECT%20レクト,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,リバーサイド千秋,新潟県,長岡市,新潟県長岡市千秋2丁目278,37.460854,138.827026,https://www.google.com/maps/search/?api=1&query=リバーサイド千秋,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,ゆめタウン広島,広島県,広島市南区,広島県広島市南区皆実町2丁目8-17,34.375362,132.464935,https://www.google.com/maps/search/?api=1&query=ゆめタウン広島,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,イオンモール香椎浜,福岡県,福岡市東区,福岡県福岡市東区香椎浜3丁目12-1,33.657017,130.429855,https://www.google.com/maps/search/?api=1&query=イオンモール香椎浜,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,ポップタウン住道オペラパーク,大阪府,大東市,大阪府大東市赤井1丁目4-1,34.708920,135.619995,https://www.google.com/maps/search/?api=1&query=ポップタウン住道オペラパーク,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,おのだサンパーク,山口県,山陽小野田市,山口県山陽小野田市中川6丁目4-1,33.985802,131.170547,https://www.google.com/maps/search/?api=1&query=おのだサンパーク,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,横浜ワールドポーターズ,神奈川県,横浜市中区,神奈川県横浜市中区新港2丁目2-1,35.453987,139.638855,https://www.google.com/maps/search/?api=1&query=横浜ワールドポーターズ,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,佐野プレミアム・アウトレット,栃木県,佐野市,栃木県佐野市越名町2058,36.292492,139.604828,https://www.google.com/maps/search/?api=1&query=佐野プレミアム・アウトレット,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,須磨パティオ,兵庫県,神戸市須磨区,兵庫県神戸市須磨区中落合2丁目2-1,34.678413,135.094650,https://www.google.com/maps/search/?api=1&query=須磨パティオ,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,サンエー那覇メインプレイス,沖縄県,那覇市,沖縄県那覇市おもろまち4丁目4-9,26.225033,127.694359,https://www.google.com/maps/search/?api=1&query=サンエー那覇メインプレイス,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,キュービックプラザ新横浜,神奈川県,横浜市港北区,神奈川県横浜市港北区新横浜2丁目100-45,35.508678,139.614029,https://www.google.com/maps/search/?api=1&query=キュービックプラザ新横浜,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
,三井アウトレットパーク 滋賀竜王,滋賀県,蒲生郡竜王町,滋賀県蒲生郡竜王町薬師砂山1178-694,35.066269,136.111084,https://www.google.com/maps/search/?api=1&query=三井アウトレットパーク%20滋賀竜王,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_town_level_nearby_point
,フジグラン東広島,広島県,東広島市,広島県東広島市西条町御薗宇4405,34.407951,132.749527,https://www.google.com/maps/search/?api=1&query=フジグラン東広島,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
,ぐりーんうぉーく多摩,東京都,八王子市,東京都八王子市別所2丁目56,35.611900,139.395996,https://www.google.com/maps/search/?api=1&query=ぐりーんうぉーく多摩,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
千葉県|ワンズモール,ワンズモール,千葉県,千葉市稲毛区,千葉県千葉市稲毛区長沼町330-50,35.657303,140.117447,https://www.google.com/maps/search/?api=1&query=%E3%83%AF%E3%83%B3%E3%82%BA%E3%83%A2%E3%83%BC%E3%83%AB,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
兵庫県|イオンモール姫路大津,イオンモール姫路大津,兵庫県,姫路市,兵庫県姫路市大津区大津町2丁目5,34.806774,134.606537,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E5%A7%AB%E8%B7%AF%E5%A4%A7%E6%B4%A5,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
三重県|tonarie四日市トナリエ四日市,tonarie四日市(トナリエ四日市),三重県,四日市市,三重県四日市市安島1丁目3-31,34.968884,136.616714,https://www.google.com/maps/search/?api=1&query=tonarie%E5%9B%9B%E6%97%A5%E5%B8%82,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
茨城県|イオンモール下妻,イオンモール下妻,茨城県,下妻市,茨城県下妻市堀篭972-1,36.190086,139.989410,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E4%B8%8B%E5%A6%BB,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
栃木県|アシコタウンあしかが,アシコタウンあしかが,栃木県,足利市,栃木県足利市大月町3-2,36.336800,139.477295,https://www.google.com/maps/search/?api=1&query=%E3%82%A2%E3%82%B7%E3%82%B3%E3%82%BF%E3%82%A6%E3%83%B3%E3%81%82%E3%81%97%E3%81%8B%E3%81%8C,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
兵庫県|イオンモール姫路リバーシティー,イオンモール姫路リバーシティー,兵庫県,姫路市,兵庫県姫路市飾磨区細江2560,34.798260,134.668427,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E5%A7%AB%E8%B7%AF%E3%83%AA%E3%83%90%E3%83%BC%E3%82%B7%E3%83%86%E3%82%A3%E3%83%BC,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
大分県|アミュプラザおおいた,アミュプラザおおいた,大分県,大分市,大分県大分市要町1-14,33.233311,131.606415,https://www.google.com/maps/search/?api=1&query=%E3%82%A2%E3%83%9F%E3%83%A5%E3%83%97%E3%83%A9%E3%82%B6%E3%81%8A%E3%81%8A%E3%81%84%E3%81%9F,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
福岡県|ゆめタウン大牟田,ゆめタウン大牟田,福岡県,大牟田市,福岡県大牟田市旭町2丁目28-1,33.036034,130.452225,https://www.google.com/maps/search/?api=1&query=%E3%82%86%E3%82%81%E3%82%BF%E3%82%A6%E3%83%B3%E5%A4%A7%E7%89%9F%E7%94%B0,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
山口県|イオン防府店,イオン防府店,山口県,防府市,山口県防府市中央町1-3,34.052197,131.569031,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E9%98%B2%E5%BA%9C%E5%BA%97,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
千葉県|そよら成田ニュータウン,そよら成田ニュータウン,千葉県,成田市,千葉県成田市赤坂2丁目1-10,35.778236,140.290726,https://www.google.com/maps/search/?api=1&query=%E3%81%9D%E3%82%88%E3%82%89%E6%88%90%E7%94%B0%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%BF%E3%82%A6%E3%83%B3,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
群馬県|ジョイホンパーク吉岡,ジョイホンパーク吉岡,群馬県,北群馬郡吉岡町,群馬県北群馬郡吉岡町大久保364-1,36.434250,139.020493,https://www.google.com/maps/search/?api=1&query=%E3%82%B8%E3%83%A7%E3%82%A4%E3%83%9B%E3%83%B3%E3%83%91%E3%83%BC%E3%82%AF%E5%90%89%E5%B2%A1,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_town_level_nearby_point
北海道|フレスポニッテン,フレスポニッテン,北海道,帯広市,北海道帯広市稲田町南9線西9-1,42.887104,143.198883,https://www.google.com/maps/search/?api=1&query=%E3%83%95%E3%83%AC%E3%82%B9%E3%83%9D%E3%83%8B%E3%83%83%E3%83%86%E3%83%B3,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
奈良県|ミナーラ,ミ・ナーラ,奈良県,奈良市,奈良県奈良市二条大路南1丁目3-1,34.684502,135.802902,https://www.google.com/maps/search/?api=1&query=%E3%83%9F%E3%83%BB%E3%83%8A%E3%83%BC%E3%83%A9,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
愛媛県|フジグラン今治,フジグラン今治,愛媛県,今治市,愛媛県今治市東門町5丁目13-1,34.060947,133.013687,https://www.google.com/maps/search/?api=1&query=%E3%83%95%E3%82%B8%E3%82%B0%E3%83%A9%E3%83%B3%E4%BB%8A%E6%B2%BB,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
岐阜県|イオンタウン大垣,イオンタウン大垣,岐阜県,大垣市,岐阜県大垣市三塚町丹瀬463-1,35.365883,136.629562,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BF%E3%82%A6%E3%83%B3%E5%A4%A7%E5%9E%A3,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
愛知県|サンマルシェ,サンマルシェ,愛知県,春日井市,愛知県春日井市中央台2丁目5,35.282776,137.048828,https://www.google.com/maps/search/?api=1&query=%E3%82%B5%E3%83%B3%E3%83%9E%E3%83%AB%E3%82%B7%E3%82%A7%20%E6%98%A5%E6%97%A5%E4%BA%95,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
山口県|イオンタウン防府,イオンタウン防府,山口県,防府市,山口県防府市鐘紡町7-1,34.048691,131.587585,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BF%E3%82%A6%E3%83%B3%E9%98%B2%E5%BA%9C,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
大阪府|イオンモール大阪ドームシティ,イオンモール大阪ドームシティ,大阪府,大阪市西区,大阪府大阪市西区千代崎3丁目13-1,34.669487,135.477341,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E5%A4%A7%E9%98%AA%E3%83%89%E3%83%BC%E3%83%A0%E3%82%B7%E3%83%86%E3%82%A3,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_town_level_nearby_point
石川県|金沢エムザ,金沢エムザ,石川県,金沢市,石川県金沢市武蔵町15-1,36.571487,136.655136,https://www.google.com/maps/search/?api=1&query=%E9%87%91%E6%B2%A2%E3%82%A8%E3%83%A0%E3%82%B6,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
栃木県|イオンモール佐野新都市,イオンモール佐野新都市,栃木県,佐野市,栃木県佐野市高萩町1324-1,36.298794,139.606155,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E4%BD%90%E9%87%8E%E6%96%B0%E9%83%BD%E5%B8%82,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
北海道|インターヴィレッジ大曲,インターヴィレッジ大曲,北海道,北広島市,北海道北広島市大曲幸町6丁目1,42.969116,141.469772,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%B4%E3%82%A3%E3%83%AC%E3%83%83%E3%82%B8%E5%A4%A7%E6%9B%B2,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
愛知県|tface,T-FACE,愛知県,豊田市,愛知県豊田市若宮町1丁目57-1,35.087593,137.155624,https://www.google.com/maps/search/?api=1&query=T-FACE%20%E8%B1%8A%E7%94%B0,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
兵庫県|イオンモール加西北条,イオンモール加西北条,兵庫県,加西市,兵庫県加西市北条町北条308-1,34.930515,134.828217,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E5%8A%A0%E8%A5%BF%E5%8C%97%E6%9D%A1,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
東京都|イオンモール東久留米,イオンモール東久留米,東京都,東久留米市,東京都東久留米市南沢5丁目17-62,35.746162,139.528061,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E6%9D%B1%E4%B9%85%E7%95%99%E7%B1%B3,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
大阪府|阪急三番街,阪急三番街,大阪府,大阪市北区,大阪府大阪市北区芝田1丁目1-3,34.704140,135.499008,https://www.google.com/maps/search/?api=1&query=%E9%98%AA%E6%80%A5%E4%B8%89%E7%95%AA%E8%A1%97,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
兵庫県|イオンモール猪名川,イオンモール猪名川,兵庫県,川辺郡猪名川町,兵庫県川辺郡猪名川町白金2丁目1,34.901764,135.364838,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E7%8C%AA%E5%90%8D%E5%B7%9D,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
岩手県|イオンタウン釜石,イオンタウン釜石,岩手県,釜石市,岩手県釜石市港町2丁目1-1,39.272457,141.882492,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BF%E3%82%A6%E3%83%B3%E9%87%9C%E7%9F%B3,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
佐賀県|イオンモール佐賀大和,イオンモール佐賀大和,佐賀県,佐賀市,佐賀県佐賀市大和町尼寺3535,33.303963,130.280472,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E4%BD%90%E8%B3%80%E5%A4%A7%E5%92%8C,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
石川県|香林坊アトリオ,香林坊アトリオ,石川県,金沢市,石川県金沢市香林坊1丁目1-1,36.562408,136.654358,https://www.google.com/maps/search/?api=1&query=%E9%A6%99%E6%9E%97%E5%9D%8A%E3%82%A2%E3%83%88%E3%83%AA%E3%82%AA,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
宮城県|エスパル仙台,エスパル仙台,宮城県,仙台市青葉区,宮城県仙台市青葉区中央1丁目1-1,38.260338,140.881699,https://www.google.com/maps/search/?api=1&query=%E3%82%A8%E3%82%B9%E3%83%91%E3%83%AB%E4%BB%99%E5%8F%B0,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
群馬県|アゼリアモール,アゼリアモール,群馬県,館林市,群馬県館林市楠町3648-1,36.242226,139.568497,https://www.google.com/maps/search/?api=1&query=%E3%82%A2%E3%82%BC%E3%83%AA%E3%82%A2%E3%83%A2%E3%83%BC%E3%83%AB,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
埼玉県|三井アウトレットパーク入間,三井アウトレットパーク 入間,埼玉県,入間市,埼玉県入間市宮寺3169-1,35.811531,139.379013,https://www.google.com/maps/search/?api=1&query=%E4%B8%89%E4%BA%95%E3%82%A2%E3%82%A6%E3%83%88%E3%83%AC%E3%83%83%E3%83%88%E3%83%91%E3%83%BC%E3%82%AF%20%E5%85%A5%E9%96%93,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
東京都|ヨドバシakiba,ヨドバシAkiba,東京都,千代田区,東京都千代田区神田花岡町1-1,35.698639,139.774612,https://www.google.com/maps/search/?api=1&query=%E3%83%A8%E3%83%89%E3%83%90%E3%82%B7Akiba,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
静岡県|サンストリート浜北,サンストリート浜北,静岡県,浜松市浜名区,静岡県浜松市浜名区平口2861,34.794586,137.761246,https://www.google.com/maps/search/?api=1&query=%E3%82%B5%E3%83%B3%E3%82%B9%E3%83%88%E3%83%AA%E3%83%BC%E3%83%88%E6%B5%9C%E5%8C%97,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
広島県|minamoaミナモア,minamoa (ミナモア),広島県,広島市南区,広島県広島市南区松原町2-37,34.397057,132.474991,https://www.google.com/maps/search/?api=1&query=minamoa%20%E3%83%9F%E3%83%8A%E3%83%A2%E3%82%A2,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
宮崎県|宮交シティ,宮交シティ,宮崎県,宮崎市,宮崎県宮崎市大淀4丁目6-28,31.894594,131.418961,https://www.google.com/maps/search/?api=1&query=%E5%AE%AE%E4%BA%A4%E3%82%B7%E3%83%86%E3%82%A3,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
長野県|イオンモール佐久平,イオンモール佐久平,長野県,佐久市,長野県佐久市佐久平駅南11-10,36.275497,138.464325,https://www.google.com/maps/search/?api=1&query=%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%AB%E4%BD%90%E4%B9%85%E5%B9%B3,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_block_level_nearby_point
佐賀県|鳥栖プレミアムアウトレット,鳥栖プレミアム・アウトレット,佐賀県,鳥栖市,佐賀県鳥栖市弥生が丘8丁目1,33.406254,130.511795,https://www.google.com/maps/search/?api=1&query=%E9%B3%A5%E6%A0%96%E3%83%97%E3%83%AC%E3%83%9F%E3%82%A2%E3%83%A0%E3%83%BB%E3%82%A2%E3%82%A6%E3%83%88%E3%83%AC%E3%83%83%E3%83%88,google_maps_name_search,medium,2026-07-19,google_maps_name_match_gsi_address_point
